Instance,Income
113535,73595.7245
113536,35362.60276
113537,84277.6345
113538,124164.5448
113539,52008.87383
113540,89908.24983
113541,38539.08339
113542,366726.2511
113543,-44892.46555
113544,78313.70131
113545,130957.3821
113546,155027.3615
113547,25477.49446
113548,48157.72119
113549,44310.86175
113550,28646.50212
113551,91441.33437
113552,122645.8634
113553,3346.551004
113554,294162.3161
113555,79982.83759
113556,95654.64246
113557,59748.20525
113558,24952.33202
113559,211851.0441
113560,43971.2344
113561,87305.95007
113562,101213.4207
113563,358331.187
113564,35324.28596
113565,53213.20022
113566,144114.855
113567,345074.8723
113568,380246.1083
113569,185807.7886
113570,283138.2646
113571,40411.75443
113572,344788.6115
113573,27576.97996
113574,22949.47773
113575,-43924.02122
113576,198396.7976
113577,-927.4406535
113578,90702.72435
113579,284357.0194
113580,103115.7865
113581,265278.4304
113582,47045.58482
113583,109564.9384
113584,37291.46733
113585,123790.8467
113586,11153.09024
113587,172339.3998
113588,161801.6226
113589,21878.93982
113590,271915.2619
113591,142341.7999
113592,-13789.8224
113593,10719.13651
113594,71374.80048
113595,283929.3566
113596,195179.0233
113597,46248.33268
113598,-22379.75213
113599,37773.79905
113600,136343.4964
113601,-716.3902422
113602,161948.8939
113603,67608.00995
113604,38253.36918
113605,3932.231841
113606,150832.2308
113607,78153.61799
113608,169256.7946
113609,-4638.903377
113610,28943.68868
113611,218628.1596
113612,494289.2642
113613,92005.28648
113614,2255.969614
113615,-23029.90429
113616,90710.40511
113617,147519.6365
113618,204151.6436
113619,293644.0658
113620,46858.00332
113621,98578.63433
113622,32301.74677
113623,66578.44301
113624,280880.9945
113625,144103.4762
113626,86940.80438
113627,43305.69523
113628,66132.80052
113629,59140.55278
113630,107575.0525
113631,-15627.92671
113632,-28961.93952
113633,8620.006355
113634,353150.8492
113635,55215.70202
113636,96396.47557
113637,-22649.89543
113638,70056.359
113639,75732.98235
113640,79436.08648
113641,50795.06956
113642,179085.7608
113643,33288.0123
113644,379406.7682
113645,224618.309
113646,339358.5601
113647,61455.59854
113648,104584.225
113649,36330.94255
113650,57741.30452
113651,64138.56382
113652,74733.25469
113653,146792.6213
113654,95490.49753
113655,56799.6642
113656,139865.0303
113657,491517.018
113658,-11179.49739
113659,125686.7074
113660,4038.820671
113661,179754.1797
113662,82155.17853
113663,67172.24546
113664,31721.71133
113665,365943.3956
113666,39813.65912
113667,44120.91139
113668,177663.0999
113669,23563.56599
113670,101362.8071
113671,148885.5707
113672,178324.424
113673,77115.82177
113674,268465.9213
113675,302847.1361
113676,81672.7066
113677,-8646.796994
113678,71179.46713
113679,182899.7499
113680,62697.38342
113681,13630.38296
113682,60822.71353
113683,99559.40748
113684,108928.9053
113685,1493.951169
113686,112443.1594
113687,76543.38274
113688,86443.00925
113689,-22564.6969
113690,99729.02265
113691,160850.4759
113692,1781.734851
113693,121240.9547
113694,180489.4069
113695,58538.27451
113696,137237.3469
113697,346877.4772
113698,89221.88965
113699,-3420.483795
113700,128641.046
113701,162356.2007
113702,156174.67
113703,55078.25927
113704,19330.25277
113705,71570.76178
113706,336232.0148
113707,29535.94062
113708,71410.23171
113709,68141.55567
113710,155646.1046
113711,51417.18749
113712,43894.08006
113713,83779.77356
113714,31066.00816
113715,59829.39694
113716,26957.66085
113717,654918.3148
113718,101694.4808
113719,-8967.553908
113720,36633.80722
113721,29787.61698
113722,188599.3975
113723,228848.9833
113724,121835.0518
113725,245878.9409
113726,23278.09742
113727,45781.80103
113728,89312.38565
113729,-10121.75292
113730,60662.58045
113731,39701.17567
113732,164645.6116
113733,54669.49599
113734,70293.21845
113735,28793.47414
113736,38217.18494
113737,62393.60073
113738,36905.98347
113739,-34452.87796
113740,49760.3019
113741,107441.1138
113742,249420.3985
113743,163815.1419
113744,142534.3806
113745,34568.46346
113746,33734.33936
113747,125228.4522
113748,135790.1823
113749,183921.5188
113750,86699.84243
113751,44840.18166
113752,45498.12564
113753,248287.0381
113754,262732.0819
113755,70200.15555
113756,127404.1065
113757,122250.0484
113758,246201.8263
113759,132958.8692
113760,-53680.62493
113761,60367.31679
113762,-6648.662586
113763,89249.89276
113764,174202.3558
113765,197927.1193
113766,102365.7095
113767,61288.81361
113768,-41863.07334
113769,82972.74691
113770,130870.8546
113771,102623.0034
113772,116860.162
113773,15370.92462
113774,74362.22446
113775,-13672.51738
113776,81020.2045
113777,289236.0127
113778,194856.9242
113779,106723.7966
113780,72353.99124
113781,216964.0807
113782,21613.23906
113783,61604.86296
113784,-1756.769224
113785,30032.78665
113786,-60716.68766
113787,314620.65
113788,752480.8736
113789,101402.1675
113790,108616.6382
113791,66596.95753
113792,248356.3365
113793,70258.38359
113794,145747.5997
113795,191483.2866
113796,5075.904687
113797,9627.342161
113798,-54860.36141
113799,120086.4811
113800,160229.4566
113801,522316.0473
113802,15321.17702
113803,66604.03714
113804,87678.02488
113805,129755.284
113806,114940.5365
113807,122695.8433
113808,377651.5826
113809,-56557.61052
113810,8951.165259
113811,193363.7148
113812,149030.7018
113813,147974.1918
113814,15991.00091
113815,37213.7927
113816,38734.07189
113817,41270.83872
113818,114207.8206
113819,82685.45554
113820,14746.94668
113821,89580.68069
113822,68344.48858
113823,268438.2972
113824,26853.04577
113825,30738.02763
113826,308911.4237
113827,534508.9049
113828,145673.4529
113829,110298.4122
113830,91661.95009
113831,174016.2981
113832,4235.190936
113833,58088.58011
113834,24715.40074
113835,52027.38304
113836,47985.15547
113837,19024.09688
113838,68138.75356
113839,-30308.64633
113840,41395.93858
113841,83428.43272
113842,16781.63967
113843,-16685.16785
113844,385245.5316
113845,-15932.91961
113846,19107.20379
113847,245458.2476
113848,71995.78968
113849,3692.754195
113850,54294.29603
113851,93742.04275
113852,239143.4902
113853,171103.2661
113854,26892.31032
113855,-42601.98493
113856,-70491.037
113857,50834.93873
113858,206080.5539
113859,169980.3229
113860,259928.1894
113861,63680.41401
113862,49702.70083
113863,104731.0781
113864,121160.5769
113865,418490.6443
113866,203354.6094
113867,25848.63489
113868,23545.71075
113869,-99126.55096
113870,163428.1066
113871,60743.5129
113872,137306.0135
113873,34428.18236
113874,381378.8682
113875,369919.4079
113876,7588.990263
113877,88673.70383
113878,52457.72786
113879,35156.83522
113880,49819.20749
113881,79734.64563
113882,150417.519
113883,28011.76553
113884,34089.84334
113885,7735.630458
113886,12142.81662
113887,157079.2875
113888,62960.42908
113889,363913.736
113890,28890.37056
113891,370504.4692
113892,77250.53745
113893,-23276.38892
113894,-33130.72933
113895,191065.178
113896,-11322.74173
113897,117267.2978
113898,442005.239
113899,-33504.98967
113900,82657.69511
113901,20556.85125
113902,3661.273014
113903,9180.271713
113904,24270.56709
113905,46808.54163
113906,-12527.66586
113907,52983.82498
113908,-42120.76459
113909,154923.4083
113910,166503.7088
113911,314202.5502
113912,-35191.83315
113913,48428.06476
113914,53781.9121
113915,103026.1264
113916,254783.6684
113917,103256.1237
113918,204603.2588
113919,55729.27424
113920,12843.74935
113921,35088.90897
113922,105315.0662
113923,-73252.46494
113924,137972.3022
113925,258809.7899
113926,-3032.70566
113927,54506.3064
113928,303820.589
113929,261528.5015
113930,116593.5017
113931,406249.9832
113932,235073.8095
113933,120479.9138
113934,183388.4912
113935,117354.8022
113936,299663.3883
113937,92403.71645
113938,166220.2436
113939,93023.50294
113940,184946.4876
113941,69357.32944
113942,73860.76079
113943,75600.44677
113944,127066.8573
113945,59626.47883
113946,21971.25917
113947,-23032.00427
113948,44949.26135
113949,100348.0392
113950,3594.291015
113951,74959.406
113952,44707.72944
113953,101259.1373
113954,118161.7518
113955,1955.983239
113956,103945.3606
113957,3161.048769
113958,63211.78664
113959,-12576.49259
113960,14819.36151
113961,42884.33526
113962,67011.24483
113963,106119.6345
113964,74767.08421
113965,46446.04349
113966,233672.6955
113967,-650.8704423
113968,484380.929
113969,-3230.947395
113970,75368.24982
113971,-38848.48329
113972,55361.80446
113973,117208.2764
113974,102363.2156
113975,33192.65612
113976,77997.38362
113977,64911.67212
113978,130430.3862
113979,122831.0381
113980,-73407.3935
113981,60950.40377
113982,61542.15645
113983,152546.8624
113984,91967.98803
113985,51813.129
113986,259253.3453
113987,171799.0325
113988,436540.5767
113989,41525.04178
113990,206457.5096
113991,203273.3727
113992,25742.99466
113993,101684.4653
113994,58146.11276
113995,212759.9142
113996,44977.74185
113997,177555.7022
113998,293708.914
113999,52958.88178
114000,-46861.10044
114001,-43285.62037
114002,102156.5672
114003,49833.38205
114004,-3608.671441
114005,65842.39738
114006,-32992.99838
114007,247736.8127
114008,88706.44163
114009,172369.4095
114010,-9908.733384
114011,499025.7004
114012,43011.06881
114013,-4937.643073
114014,118639.7825
114015,26072.35882
114016,46458.48146
114017,-29323.88885
114018,99193.46762
114019,89779.17381
114020,91082.8419
114021,21789.0328
114022,72698.21976
114023,79312.28908
114024,441899.8101
114025,109419.2021
114026,41486.70889
114027,27656.95878
114028,54271.45772
114029,-41702.9655
114030,23891.95694
114031,43339.21508
114032,286950.0713
114033,105827.148
114034,55484.02317
114035,197164.5026
114036,34977.7654
114037,8665.339879
114038,27471.42852
114039,203656.9913
114040,11969.04217
114041,56672.31166
114042,140256.8179
114043,263563.7787
114044,65246.14048
114045,159846.6118
114046,139652.5216
114047,-9769.468988
114048,126090.526
114049,78415.80114
114050,68591.86808
114051,-3447.402807
114052,148511.9375
114053,37551.6584
114054,341046.6885
114055,89374.66833
114056,69536.2957
114057,23792.7811
114058,-7073.259358
114059,52260.43125
114060,-1734.941341
114061,54642.7749
114062,21524.54206
114063,-14333.96156
114064,-14691.8598
114065,261633.4267
114066,-25888.51574
114067,219801.5261
114068,156962.6224
114069,23583.8707
114070,177424.498
114071,100295.9346
114072,102376.7415
114073,-13503.19227
114074,127750.013
114075,53974.87748
114076,115478.581
114077,32148.70691
114078,117309.2682
114079,99628.52448
114080,66284.57985
114081,-21311.52741
114082,144075.4493
114083,120485.5625
114084,40635.11261
114085,66314.51818
114086,358495.9229
114087,83506.60903
114088,93515.64136
114089,8188.258504
114090,14356.12536
114091,246580.5988
114092,34338.81754
114093,91420.71136
114094,4984.71307
114095,192746.6951
114096,212607.0172
114097,-23849.39563
114098,39863.80928
114099,117223.5584
114100,18067.58452
114101,111165.3049
114102,118163.758
114103,6451.370143
114104,120084.6438
114105,-44560.40212
114106,86612.5172
114107,21815.26389
114108,21715.95472
114109,44844.6954
114110,311053.5213
114111,67994.53187
114112,27799.3931
114113,-40524.13714
114114,60168.94591
114115,184247.9557
114116,40807.85594
114117,85485.63481
114118,120692.0599
114119,58961.39463
114120,64638.96122
114121,126367.0768
114122,83360.0205
114123,103641.2703
114124,64889.34433
114125,57569.73435
114126,8073.080028
114127,41254.11468
114128,59384.40251
114129,45737.07363
114130,238194.2198
114131,54254.92633
114132,107684.7808
114133,9978.830503
114134,159134.9338
114135,303225.3037
114136,-99963.27034
114137,98334.2546
114138,21767.41303
114139,147299.5579
114140,118287.8681
114141,123802.5401
114142,51712.09552
114143,-3561.671029
114144,277901.3038
114145,-20732.6607
114146,32525.90062
114147,178133.8911
114148,183025.1338
114149,-15606.75257
114150,110414.1877
114151,321455.6598
114152,81124.41607
114153,-27053.51966
114154,176433.6508
114155,22246.22682
114156,87162.82758
114157,69675.84378
114158,120483.6436
114159,-39092.73924
114160,152899.3279
114161,-50347.33132
114162,53838.23607
114163,51349.14063
114164,-16398.21845
114165,343121.062
114166,62022.38903
114167,87359.41583
114168,455586.2833
114169,255599.9225
114170,40789.63473
114171,9095.785722
114172,14789.51428
114173,142466.5034
114174,104984.304
114175,368308.2023
114176,310985.9191
114177,99097.85473
114178,-8316.721472
114179,322.8948289
114180,978.6761746
114181,93307.55225
114182,-1008.516164
114183,-52995.46293
114184,36575.53061
114185,480492.2277
114186,110876.9565
114187,368678.7106
114188,-7540.524068
114189,87265.56845
114190,82182.5793
114191,-30982.59668
114192,155289.3893
114193,144601.797
114194,-26877.25083
114195,114314.8644
114196,43195.53095
114197,205543.2906
114198,61427.9106
114199,-121529.6746
114200,45171.26773
114201,202159.4358
114202,132171.9076
114203,105515.2383
114204,206265.4063
114205,112223.0951
114206,51629.86657
114207,-21303.50219
114208,46369.42833
114209,193496.2642
114210,116345.24
114211,423750.9141
114212,36050.97911
114213,78127.88104
114214,97425.98922
114215,164752.3615
114216,128299.8408
114217,742841.3182
114218,32469.51514
114219,181988.6491
114220,136329.7242
114221,79296.16522
114222,225150.5258
114223,-22011.7634
114224,55274.62461
114225,177440.0353
114226,52805.67861
114227,27468.67122
114228,2296.200954
114229,43344.61678
114230,15797.85771
114231,-20899.26784
114232,-23382.96645
114233,107484.3031
114234,105115.2115
114235,175378.7228
114236,131224.4169
114237,140133.567
114238,11724.37329
114239,620717.1835
114240,49903.30272
114241,12863.04885
114242,-55913.26253
